,episode,timesteps,penalties,score
96875,96875,20,0,1
96876,96876,22,1,-10
96877,96877,7,0,14
96878,96878,24,1,-12
96879,96879,13,2,-10
96880,96880,12,1,0
96881,96881,11,0,10
96882,96882,18,0,3
96883,96883,10,0,11
96884,96884,16,0,5
96885,96885,10,0,11
96886,96886,12,0,9
96887,96887,13,0,8
96888,96888,16,2,-13
96889,96889,18,0,3
96890,96890,24,0,-3
96891,96891,14,1,-2
96892,96892,16,0,5
96893,96893,10,0,11
96894,96894,16,1,-4
96895,96895,21,0,0
96896,96896,14,0,7
96897,96897,15,0,6
96898,96898,18,0,3
96899,96899,15,0,6
96900,96900,18,0,3
96901,96901,13,0,8
96902,96902,19,1,-7
96903,96903,9,0,12
96904,96904,16,1,-4
96905,96905,16,0,5
96906,96906,11,0,10
96907,96907,7,0,14
96908,96908,13,1,-1
96909,96909,11,0,10
96910,96910,13,0,8
96911,96911,13,0,8
96912,96912,11,0,10
96913,96913,14,0,7
96914,96914,20,0,1
96915,96915,12,1,0
96916,96916,12,0,9
96917,96917,8,0,13
96918,96918,11,0,10
96919,96919,15,0,6
96920,96920,17,0,4
96921,96921,18,1,-6
96922,96922,14,0,7
96923,96923,10,1,2
96924,96924,19,0,2
96925,96925,15,1,-3
96926,96926,13,0,8
96927,96927,11,0,10
96928,96928,20,2,-17
96929,96929,14,0,7
96930,96930,12,0,9
96931,96931,13,0,8
96932,96932,14,0,7
96933,96933,16,0,5
96934,96934,17,0,4
96935,96935,20,2,-17
96936,96936,11,0,10
96937,96937,13,1,-1
96938,96938,17,0,4
96939,96939,11,1,1
96940,96940,19,0,2
96941,96941,21,3,-27
96942,96942,18,0,3
96943,96943,16,1,-4
96944,96944,21,1,-9
96945,96945,23,2,-20
96946,96946,13,0,8
96947,96947,16,0,5
96948,96948,16,2,-13
96949,96949,20,1,-8
96950,96950,7,0,14
96951,96951,17,2,-14
96952,96952,22,2,-19
96953,96953,11,0,10
96954,96954,15,0,6
96955,96955,14,1,-2
96956,96956,18,1,-6
96957,96957,16,0,5
96958,96958,13,0,8
96959,96959,13,0,8
96960,96960,18,0,3
96961,96961,9,1,3
96962,96962,21,1,-9
96963,96963,12,0,9
96964,96964,14,0,7
96965,96965,20,1,-8
96966,96966,15,0,6
96967,96967,8,0,13
96968,96968,19,1,-7
96969,96969,12,0,9
96970,96970,23,1,-11
96971,96971,7,0,14
96972,96972,23,0,-2
96973,96973,18,1,-6
96974,96974,14,0,7
96975,96975,11,0,10
96976,96976,17,2,-14
96977,96977,15,1,-3
96978,96978,10,0,11
96979,96979,13,1,-1
96980,96980,15,0,6
96981,96981,12,0,9
96982,96982,14,0,7
96983,96983,12,0,9
96984,96984,20,1,-8
96985,96985,10,0,11
96986,96986,10,0,11
96987,96987,18,0,3
96988,96988,12,0,9
96989,96989,16,0,5
96990,96990,12,0,9
96991,96991,10,0,11
96992,96992,13,0,8
96993,96993,17,0,4
96994,96994,12,0,9
96995,96995,11,0,10
96996,96996,15,1,-3
96997,96997,17,0,4
96998,96998,14,0,7
96999,96999,18,0,3
97000,97000,11,0,10
97001,97001,18,0,3
97002,97002,16,1,-4
97003,97003,14,0,7
97004,97004,13,0,8
97005,97005,12,0,9
97006,97006,14,0,7
97007,97007,20,1,-8
97008,97008,17,1,-5
97009,97009,16,2,-13
97010,97010,12,1,0
97011,97011,15,1,-3
97012,97012,20,1,-8
97013,97013,13,1,-1
97014,97014,18,0,3
97015,97015,20,1,-8
97016,97016,11,0,10
97017,97017,17,1,-5
97018,97018,7,0,14
97019,97019,13,1,-1
97020,97020,13,0,8
97021,97021,17,1,-5
97022,97022,18,1,-6
97023,97023,17,1,-5
97024,97024,13,1,-1
97025,97025,18,0,3
97026,97026,16,1,-4
97027,97027,12,0,9
97028,97028,13,0,8
97029,97029,17,0,4
97030,97030,15,1,-3
97031,97031,18,0,3
97032,97032,6,0,15
97033,97033,18,1,-6
97034,97034,18,1,-6
97035,97035,14,0,7
97036,97036,13,0,8
97037,97037,15,0,6
97038,97038,12,0,9
97039,97039,9,0,12
97040,97040,14,0,7
97041,97041,13,0,8
97042,97042,11,1,1
97043,97043,14,0,7
97044,97044,16,0,5
97045,97045,16,1,-4
97046,97046,15,1,-3
97047,97047,15,1,-3
97048,97048,11,0,10
97049,97049,20,0,1
97050,97050,17,0,4
97051,97051,12,0,9
97052,97052,18,0,3
97053,97053,17,0,4
97054,97054,10,1,2
97055,97055,16,0,5
97056,97056,14,0,7
97057,97057,15,2,-12
97058,97058,17,1,-5
97059,97059,22,0,-1
97060,97060,17,0,4
97061,97061,14,2,-11
97062,97062,18,1,-6
97063,97063,21,1,-9
97064,97064,9,0,12
97065,97065,12,0,9
97066,97066,9,0,12
97067,97067,10,0,11
97068,97068,9,0,12
97069,97069,10,0,11
97070,97070,12,0,9
97071,97071,12,1,0
97072,97072,13,1,-1
97073,97073,15,1,-3
97074,97074,10,0,11
97075,97075,7,1,5
97076,97076,17,1,-5
97077,97077,15,0,6
97078,97078,13,0,8
97079,97079,19,1,-7
97080,97080,10,0,11
97081,97081,9,0,12
97082,97082,15,0,6
97083,97083,17,0,4
97084,97084,14,0,7
97085,97085,8,0,13
97086,97086,17,0,4
97087,97087,18,2,-15
97088,97088,15,1,-3
97089,97089,19,0,2
97090,97090,20,1,-8
97091,97091,12,0,9
97092,97092,16,1,-4
97093,97093,15,0,6
97094,97094,14,1,-2
97095,97095,19,3,-25
97096,97096,15,1,-3
97097,97097,14,0,7
97098,97098,18,0,3
97099,97099,16,1,-4
97100,97100,12,0,9
97101,97101,19,0,2
97102,97102,19,0,2
97103,97103,7,0,14
97104,97104,15,0,6
97105,97105,16,0,5
97106,97106,13,1,-1
97107,97107,9,0,12
97108,97108,14,0,7
97109,97109,18,0,3
97110,97110,14,1,-2
97111,97111,18,0,3
97112,97112,14,0,7
97113,97113,13,1,-1
97114,97114,14,0,7
97115,97115,17,0,4
97116,97116,14,1,-2
97117,97117,13,1,-1
97118,97118,17,1,-5
97119,97119,18,0,3
97120,97120,13,1,-1
97121,97121,15,0,6
97122,97122,16,2,-13
97123,97123,9,0,12
97124,97124,14,0,7
97125,97125,11,0,10
97126,97126,14,0,7
97127,97127,15,0,6
97128,97128,13,0,8
97129,97129,15,0,6
97130,97130,19,0,2
97131,97131,17,1,-5
97132,97132,14,0,7
97133,97133,15,1,-3
97134,97134,17,0,4
97135,97135,12,0,9
97136,97136,16,0,5
97137,97137,8,0,13
97138,97138,20,2,-17
97139,97139,11,0,10
97140,97140,15,0,6
97141,97141,14,1,-2
97142,97142,12,0,9
97143,97143,16,0,5
97144,97144,17,1,-5
97145,97145,10,1,2
97146,97146,19,1,-7
97147,97147,19,1,-7
97148,97148,9,0,12
97149,97149,12,0,9
97150,97150,14,1,-2
97151,97151,10,0,11
97152,97152,19,0,2
97153,97153,20,2,-17
97154,97154,15,0,6
97155,97155,15,1,-3
97156,97156,17,0,4
97157,97157,22,2,-19
97158,97158,8,0,13
97159,97159,11,0,10
97160,97160,19,1,-7
97161,97161,13,1,-1
97162,97162,21,1,-9
97163,97163,18,1,-6
97164,97164,16,0,5
97165,97165,15,1,-3
97166,97166,11,0,10
97167,97167,13,0,8
97168,97168,14,0,7
97169,97169,15,0,6
97170,97170,16,0,5
97171,97171,20,1,-8
97172,97172,17,0,4
97173,97173,15,1,-3
97174,97174,17,0,4
97175,97175,10,0,11
97176,97176,14,1,-2
97177,97177,15,0,6
97178,97178,13,0,8
97179,97179,17,0,4
97180,97180,19,0,2
97181,97181,14,0,7
97182,97182,13,0,8
97183,97183,17,0,4
97184,97184,17,0,4
97185,97185,14,0,7
97186,97186,18,2,-15
97187,97187,11,1,1
97188,97188,14,1,-2
97189,97189,21,0,0
97190,97190,9,0,12
97191,97191,13,1,-1
97192,97192,16,1,-4
97193,97193,21,1,-9
97194,97194,13,0,8
97195,97195,13,1,-1
97196,97196,11,0,10
97197,97197,16,1,-4
97198,97198,20,1,-8
97199,97199,17,0,4
97200,97200,13,0,8
97201,97201,21,2,-18
97202,97202,11,0,10
97203,97203,13,0,8
97204,97204,10,0,11
97205,97205,16,1,-4
97206,97206,13,0,8
97207,97207,16,0,5
97208,97208,12,0,9
97209,97209,20,0,1
97210,97210,18,0,3
97211,97211,13,1,-1
97212,97212,14,1,-2
97213,97213,15,1,-3
97214,97214,21,0,0
97215,97215,16,0,5
97216,97216,18,1,-6
97217,97217,24,0,-3
97218,97218,17,1,-5
97219,97219,17,0,4
97220,97220,16,0,5
97221,97221,14,1,-2
97222,97222,14,1,-2
97223,97223,11,0,10
97224,97224,21,0,0
97225,97225,14,1,-2
97226,97226,20,2,-17
97227,97227,16,0,5
97228,97228,15,1,-3
97229,97229,8,0,13
97230,97230,24,2,-21
97231,97231,18,0,3
97232,97232,18,0,3
97233,97233,15,0,6
97234,97234,12,0,9
97235,97235,20,1,-8
97236,97236,9,0,12
97237,97237,11,0,10
97238,97238,16,0,5
97239,97239,18,1,-6
97240,97240,27,4,-42
97241,97241,12,0,9
97242,97242,8,0,13
97243,97243,15,2,-12
97244,97244,10,0,11
97245,97245,23,2,-20
97246,97246,12,0,9
97247,97247,12,0,9
97248,97248,10,0,11
97249,97249,15,0,6
97250,97250,9,0,12
97251,97251,15,0,6
97252,97252,13,0,8
97253,97253,13,0,8
97254,97254,16,0,5
97255,97255,21,0,0
97256,97256,14,0,7
97257,97257,15,1,-3
97258,97258,17,1,-5
97259,97259,16,3,-22
97260,97260,16,0,5
97261,97261,13,1,-1
97262,97262,14,0,7
97263,97263,21,3,-27
97264,97264,14,0,7
97265,97265,16,1,-4
97266,97266,18,2,-15
97267,97267,16,1,-4
97268,97268,16,0,5
97269,97269,19,2,-16
97270,97270,12,0,9
97271,97271,15,0,6
97272,97272,17,0,4
97273,97273,16,0,5
97274,97274,11,0,10
97275,97275,11,0,10
97276,97276,13,0,8
97277,97277,22,2,-19
97278,97278,14,1,-2
97279,97279,16,0,5
97280,97280,13,0,8
97281,97281,16,1,-4
97282,97282,13,0,8
97283,97283,10,0,11
97284,97284,14,0,7
97285,97285,13,0,8
97286,97286,14,1,-2
97287,97287,14,1,-2
97288,97288,13,0,8
97289,97289,17,0,4
97290,97290,17,0,4
97291,97291,17,0,4
97292,97292,15,0,6
97293,97293,15,1,-3
97294,97294,15,1,-3
97295,97295,14,0,7
97296,97296,8,0,13
97297,97297,16,1,-4
97298,97298,16,0,5
97299,97299,12,0,9
97300,97300,18,2,-15
97301,97301,13,0,8
97302,97302,12,1,0
97303,97303,21,2,-18
97304,97304,14,0,7
97305,97305,16,1,-4
97306,97306,13,1,-1
97307,97307,14,0,7
97308,97308,10,0,11
97309,97309,17,2,-14
97310,97310,10,0,11
97311,97311,11,0,10
97312,97312,14,2,-11
97313,97313,14,1,-2
97314,97314,11,0,10
97315,97315,16,1,-4
97316,97316,16,1,-4
97317,97317,16,0,5
97318,97318,22,1,-10
97319,97319,14,1,-2
97320,97320,10,0,11
97321,97321,18,0,3
97322,97322,10,0,11
97323,97323,13,0,8
97324,97324,13,0,8
97325,97325,18,0,3
97326,97326,13,0,8
97327,97327,13,1,-1
97328,97328,12,0,9
97329,97329,13,0,8
97330,97330,17,0,4
97331,97331,12,1,0
97332,97332,16,0,5
97333,97333,18,0,3
97334,97334,16,1,-4
97335,97335,19,2,-16
97336,97336,15,1,-3
97337,97337,17,1,-5
97338,97338,9,0,12
97339,97339,20,0,1
97340,97340,14,0,7
97341,97341,14,1,-2
97342,97342,17,0,4
97343,97343,13,0,8
97344,97344,11,0,10
97345,97345,13,1,-1
97346,97346,13,0,8
97347,97347,18,0,3
97348,97348,17,1,-5
97349,97349,17,0,4
97350,97350,19,0,2
97351,97351,16,0,5
97352,97352,16,0,5
97353,97353,9,0,12
97354,97354,20,1,-8
97355,97355,16,0,5
97356,97356,13,0,8
97357,97357,18,0,3
97358,97358,10,0,11
97359,97359,16,1,-4
97360,97360,12,0,9
97361,97361,14,0,7
97362,97362,13,0,8
97363,97363,23,4,-38
97364,97364,15,1,-3
97365,97365,17,0,4
97366,97366,12,2,-9
97367,97367,15,0,6
97368,97368,11,0,10
97369,97369,13,0,8
97370,97370,12,1,0
97371,97371,13,0,8
97372,97372,19,2,-16
97373,97373,16,0,5
97374,97374,13,0,8
97375,97375,12,0,9
97376,97376,15,0,6
97377,97377,17,0,4
97378,97378,20,0,1
97379,97379,11,0,10
97380,97380,14,0,7
97381,97381,7,0,14
97382,97382,17,0,4
97383,97383,7,0,14
97384,97384,23,0,-2
97385,97385,18,1,-6
97386,97386,15,0,6
97387,97387,14,0,7
97388,97388,10,0,11
97389,97389,15,1,-3
97390,97390,10,0,11
97391,97391,14,0,7
97392,97392,16,2,-13
97393,97393,22,2,-19
97394,97394,13,0,8
97395,97395,22,0,-1
97396,97396,8,0,13
97397,97397,16,0,5
97398,97398,18,1,-6
97399,97399,15,1,-3
97400,97400,20,1,-8
97401,97401,13,0,8
97402,97402,15,0,6
97403,97403,6,0,15
97404,97404,15,0,6
97405,97405,14,0,7
97406,97406,15,0,6
97407,97407,15,0,6
97408,97408,17,0,4
97409,97409,19,1,-7
97410,97410,14,0,7
97411,97411,18,2,-15
97412,97412,11,0,10
97413,97413,19,1,-7
97414,97414,18,0,3
97415,97415,15,1,-3
97416,97416,15,1,-3
97417,97417,11,0,10
97418,97418,14,0,7
97419,97419,14,0,7
97420,97420,17,1,-5
97421,97421,13,0,8
97422,97422,14,0,7
97423,97423,19,1,-7
97424,97424,29,0,-8
97425,97425,8,0,13
97426,97426,16,1,-4
97427,97427,14,0,7
97428,97428,13,0,8
97429,97429,10,0,11
97430,97430,16,0,5
97431,97431,16,0,5
97432,97432,16,0,5
97433,97433,14,0,7
97434,97434,10,0,11
97435,97435,18,0,3
97436,97436,6,0,15
97437,97437,12,0,9
97438,97438,22,0,-1
97439,97439,14,1,-2
97440,97440,15,0,6
97441,97441,20,0,1
97442,97442,13,1,-1
97443,97443,13,3,-19
97444,97444,13,0,8
97445,97445,9,0,12
97446,97446,13,0,8
97447,97447,15,0,6
97448,97448,16,1,-4
97449,97449,13,0,8
97450,97450,13,1,-1
97451,97451,13,2,-10
97452,97452,15,1,-3
97453,97453,12,0,9
97454,97454,13,1,-1
97455,97455,17,0,4
97456,97456,14,2,-11
97457,97457,21,2,-18
97458,97458,16,0,5
97459,97459,18,1,-6
97460,97460,13,0,8
97461,97461,13,0,8
97462,97462,14,0,7
97463,97463,14,1,-2
97464,97464,14,0,7
97465,97465,11,0,10
97466,97466,20,0,1
97467,97467,15,0,6
97468,97468,15,0,6
97469,97469,16,0,5
97470,97470,11,0,10
97471,97471,12,0,9
97472,97472,20,2,-17
97473,97473,15,0,6
97474,97474,20,0,1
97475,97475,13,0,8
97476,97476,12,0,9
97477,97477,16,0,5
97478,97478,14,0,7
97479,97479,14,0,7
97480,97480,14,0,7
97481,97481,10,0,11
97482,97482,12,1,0
97483,97483,12,0,9
97484,97484,15,0,6
97485,97485,14,1,-2
97486,97486,16,0,5
97487,97487,11,0,10
97488,97488,13,0,8
97489,97489,19,2,-16
97490,97490,10,1,2
97491,97491,14,0,7
97492,97492,13,0,8
97493,97493,12,0,9
97494,97494,11,0,10
97495,97495,14,0,7
97496,97496,15,1,-3
97497,97497,15,1,-3
97498,97498,13,1,-1
97499,97499,12,0,9
97500,97500,19,2,-16
97501,97501,12,0,9
97502,97502,16,0,5
97503,97503,20,1,-8
97504,97504,18,1,-6
97505,97505,16,1,-4
97506,97506,9,0,12
97507,97507,14,0,7
97508,97508,17,1,-5
97509,97509,15,2,-12
97510,97510,14,1,-2
97511,97511,12,0,9
97512,97512,17,1,-5
97513,97513,17,0,4
97514,97514,17,0,4
97515,97515,20,0,1
97516,97516,16,0,5
97517,97517,19,0,2
97518,97518,13,0,8
97519,97519,9,0,12
97520,97520,22,2,-19
97521,97521,15,1,-3
97522,97522,14,1,-2
97523,97523,10,0,11
97524,97524,11,0,10
97525,97525,11,0,10
97526,97526,15,1,-3
97527,97527,13,0,8
97528,97528,21,1,-9
97529,97529,17,1,-5
97530,97530,18,0,3
97531,97531,14,0,7
97532,97532,17,0,4
97533,97533,9,0,12
97534,97534,19,1,-7
97535,97535,10,0,11
97536,97536,16,1,-4
97537,97537,13,0,8
97538,97538,17,0,4
97539,97539,21,0,0
97540,97540,15,0,6
97541,97541,13,1,-1
97542,97542,17,0,4
97543,97543,12,1,0
97544,97544,14,0,7
97545,97545,10,1,2
97546,97546,20,1,-8
97547,97547,20,1,-8
97548,97548,19,2,-16
97549,97549,16,0,5
97550,97550,15,1,-3
97551,97551,18,1,-6
97552,97552,13,0,8
97553,97553,10,0,11
97554,97554,19,0,2
97555,97555,11,0,10
97556,97556,15,3,-21
97557,97557,16,0,5
97558,97558,8,0,13
97559,97559,13,1,-1
97560,97560,14,0,7
97561,97561,13,0,8
97562,97562,14,2,-11
97563,97563,12,0,9
97564,97564,17,2,-14
97565,97565,7,0,14
97566,97566,12,1,0
97567,97567,14,0,7
97568,97568,14,0,7
97569,97569,17,0,4
97570,97570,12,0,9
97571,97571,9,0,12
97572,97572,21,0,0
97573,97573,15,1,-3
97574,97574,13,0,8
97575,97575,17,0,4
97576,97576,16,0,5
97577,97577,19,1,-7
97578,97578,12,0,9
97579,97579,19,1,-7
97580,97580,16,0,5
97581,97581,18,0,3
97582,97582,14,0,7
97583,97583,16,1,-4
97584,97584,17,0,4
97585,97585,21,1,-9
97586,97586,9,0,12
97587,97587,12,0,9
97588,97588,10,0,11
97589,97589,10,0,11
97590,97590,15,0,6
97591,97591,15,1,-3
97592,97592,12,0,9
97593,97593,14,1,-2
97594,97594,19,0,2
97595,97595,12,0,9
97596,97596,14,1,-2
97597,97597,13,0,8
97598,97598,19,1,-7
97599,97599,14,0,7
97600,97600,11,0,10
97601,97601,13,0,8
97602,97602,14,0,7
97603,97603,20,2,-17
97604,97604,13,0,8
97605,97605,15,0,6
97606,97606,11,1,1
97607,97607,15,0,6
97608,97608,10,0,11
97609,97609,17,0,4
97610,97610,12,0,9
97611,97611,13,0,8
97612,97612,8,0,13
97613,97613,12,2,-9
97614,97614,17,0,4
97615,97615,8,0,13
97616,97616,16,1,-4
97617,97617,18,0,3
97618,97618,22,1,-10
97619,97619,13,1,-1
97620,97620,15,1,-3
97621,97621,13,0,8
97622,97622,12,1,0
97623,97623,16,0,5
97624,97624,15,0,6
97625,97625,14,0,7
97626,97626,19,1,-7
97627,97627,12,0,9
97628,97628,16,0,5
97629,97629,18,1,-6
97630,97630,17,0,4
97631,97631,13,1,-1
97632,97632,14,1,-2
97633,97633,22,1,-10
97634,97634,12,0,9
97635,97635,12,1,0
97636,97636,15,1,-3
97637,97637,11,0,10
97638,97638,13,0,8
97639,97639,16,0,5
97640,97640,16,0,5
97641,97641,11,0,10
97642,97642,20,3,-26
97643,97643,10,0,11
97644,97644,19,1,-7
97645,97645,17,1,-5
97646,97646,7,0,14
97647,97647,14,0,7
97648,97648,11,0,10
97649,97649,10,0,11
97650,97650,12,2,-9
97651,97651,15,1,-3
97652,97652,11,0,10
97653,97653,11,0,10
97654,97654,14,0,7
97655,97655,12,1,0
97656,97656,10,0,11
97657,97657,11,0,10
97658,97658,20,2,-17
97659,97659,12,0,9
97660,97660,15,0,6
97661,97661,14,0,7
97662,97662,12,0,9
97663,97663,16,1,-4
97664,97664,19,2,-16
97665,97665,13,1,-1
97666,97666,13,0,8
97667,97667,10,0,11
97668,97668,19,1,-7
97669,97669,17,1,-5
97670,97670,16,2,-13
97671,97671,12,1,0
97672,97672,14,1,-2
97673,97673,13,0,8
97674,97674,16,0,5
97675,97675,13,1,-1
97676,97676,13,0,8
97677,97677,19,1,-7
97678,97678,11,0,10
97679,97679,11,1,1
97680,97680,17,1,-5
97681,97681,15,0,6
97682,97682,13,0,8
97683,97683,17,0,4
97684,97684,7,0,14
97685,97685,10,0,11
97686,97686,20,0,1
97687,97687,17,0,4
97688,97688,16,0,5
97689,97689,14,1,-2
97690,97690,17,0,4
97691,97691,13,0,8
97692,97692,22,1,-10
97693,97693,15,0,6
97694,97694,16,2,-13
97695,97695,14,0,7
97696,97696,12,0,9
97697,97697,18,1,-6
97698,97698,17,1,-5
97699,97699,15,0,6
97700,97700,18,1,-6
97701,97701,18,0,3
97702,97702,18,2,-15
97703,97703,14,0,7
97704,97704,16,0,5
97705,97705,12,0,9
97706,97706,19,1,-7
97707,97707,16,0,5
97708,97708,18,2,-15
97709,97709,12,0,9
97710,97710,16,1,-4
97711,97711,7,0,14
97712,97712,20,0,1
97713,97713,13,1,-1
97714,97714,14,1,-2
97715,97715,12,1,0
97716,97716,13,0,8
97717,97717,16,0,5
97718,97718,14,0,7
97719,97719,16,1,-4
97720,97720,18,1,-6
97721,97721,11,0,10
97722,97722,16,0,5
97723,97723,14,0,7
97724,97724,19,1,-7
97725,97725,16,1,-4
97726,97726,8,0,13
97727,97727,7,0,14
97728,97728,16,0,5
97729,97729,10,0,11
97730,97730,16,0,5
97731,97731,10,1,2
97732,97732,14,0,7
97733,97733,6,0,15
97734,97734,13,0,8
97735,97735,12,1,0
97736,97736,17,0,4
97737,97737,14,1,-2
97738,97738,16,1,-4
97739,97739,11,0,10
97740,97740,8,0,13
97741,97741,12,1,0
97742,97742,17,0,4
97743,97743,18,2,-15
97744,97744,18,0,3
97745,97745,15,0,6
97746,97746,7,0,14
97747,97747,16,0,5
97748,97748,13,0,8
97749,97749,15,1,-3
97750,97750,14,0,7
97751,97751,15,0,6
97752,97752,18,0,3
97753,97753,18,1,-6
97754,97754,14,0,7
97755,97755,17,2,-14
97756,97756,17,1,-5
97757,97757,16,0,5
97758,97758,14,0,7
97759,97759,17,1,-5
97760,97760,13,0,8
97761,97761,17,0,4
97762,97762,8,0,13
97763,97763,10,0,11
97764,97764,12,0,9
97765,97765,18,1,-6
97766,97766,11,0,10
97767,97767,16,1,-4
97768,97768,9,0,12
97769,97769,18,0,3
97770,97770,15,2,-12
97771,97771,16,0,5
97772,97772,17,0,4
97773,97773,18,0,3
97774,97774,14,0,7
97775,97775,18,3,-24
97776,97776,18,1,-6
97777,97777,13,1,-1
97778,97778,13,0,8
97779,97779,17,2,-14
97780,97780,18,0,3
97781,97781,10,0,11
97782,97782,13,1,-1
97783,97783,14,0,7
97784,97784,10,0,11
97785,97785,12,0,9
97786,97786,17,0,4
97787,97787,16,0,5
97788,97788,16,4,-31
97789,97789,17,1,-5
97790,97790,13,1,-1
97791,97791,13,0,8
97792,97792,18,0,3
97793,97793,11,0,10
97794,97794,16,1,-4
97795,97795,15,1,-3
97796,97796,9,0,12
97797,97797,20,0,1
97798,97798,14,0,7
97799,97799,10,0,11
97800,97800,10,0,11
97801,97801,12,1,0
97802,97802,11,0,10
97803,97803,8,0,13
97804,97804,14,0,7
97805,97805,12,0,9
97806,97806,18,0,3
97807,97807,16,0,5
97808,97808,15,0,6
97809,97809,14,1,-2
97810,97810,10,0,11
97811,97811,18,0,3
97812,97812,17,1,-5
97813,97813,11,0,10
97814,97814,17,0,4
97815,97815,9,1,3
97816,97816,17,0,4
97817,97817,16,2,-13
97818,97818,16,0,5
97819,97819,16,0,5
97820,97820,15,0,6
97821,97821,9,0,12
97822,97822,16,0,5
97823,97823,12,1,0
97824,97824,13,0,8
97825,97825,22,0,-1
97826,97826,19,0,2
97827,97827,9,0,12
97828,97828,22,0,-1
97829,97829,13,0,8
97830,97830,13,0,8
97831,97831,14,0,7
97832,97832,14,2,-11
97833,97833,17,0,4
97834,97834,15,0,6
97835,97835,16,0,5
97836,97836,13,1,-1
97837,97837,17,0,4
97838,97838,14,2,-11
97839,97839,15,0,6
97840,97840,13,0,8
97841,97841,13,0,8
97842,97842,18,1,-6
97843,97843,19,0,2
97844,97844,9,0,12
97845,97845,18,0,3
97846,97846,14,1,-2
97847,97847,14,1,-2
97848,97848,14,1,-2
97849,97849,19,1,-7
97850,97850,15,0,6
97851,97851,19,0,2
97852,97852,16,0,5
97853,97853,11,0,10
97854,97854,14,0,7
97855,97855,17,0,4
97856,97856,17,0,4
97857,97857,11,0,10
97858,97858,12,0,9
97859,97859,24,2,-21
97860,97860,16,1,-4
97861,97861,21,0,0
97862,97862,16,0,5
97863,97863,16,0,5
97864,97864,16,0,5
97865,97865,15,1,-3
97866,97866,16,1,-4
97867,97867,14,1,-2
97868,97868,18,1,-6
97869,97869,25,1,-13
97870,97870,16,0,5
97871,97871,11,0,10
97872,97872,19,1,-7
97873,97873,11,0,10
97874,97874,14,0,7
97875,97875,16,1,-4
97876,97876,16,0,5
97877,97877,14,1,-2
97878,97878,14,0,7
97879,97879,14,0,7
97880,97880,14,0,7
97881,97881,19,0,2
97882,97882,13,0,8
97883,97883,15,1,-3
97884,97884,19,0,2
97885,97885,21,0,0
97886,97886,15,0,6
97887,97887,19,1,-7
97888,97888,10,0,11
97889,97889,9,0,12
97890,97890,19,1,-7
97891,97891,14,1,-2
97892,97892,17,2,-14
97893,97893,17,2,-14
97894,97894,11,0,10
97895,97895,20,0,1
97896,97896,10,0,11
97897,97897,18,2,-15
97898,97898,17,0,4
97899,97899,10,0,11
97900,97900,15,1,-3
97901,97901,15,1,-3
97902,97902,19,1,-7
97903,97903,15,0,6
97904,97904,19,0,2
97905,97905,13,1,-1
97906,97906,18,1,-6
97907,97907,16,1,-4
97908,97908,8,0,13
97909,97909,15,0,6
97910,97910,6,0,15
97911,97911,12,0,9
97912,97912,11,0,10
97913,97913,14,0,7
97914,97914,15,0,6
97915,97915,15,1,-3
97916,97916,14,0,7
97917,97917,15,1,-3
97918,97918,17,1,-5
97919,97919,15,0,6
97920,97920,6,0,15
97921,97921,24,2,-21
97922,97922,19,1,-7
97923,97923,17,1,-5
97924,97924,18,0,3
97925,97925,17,0,4
97926,97926,17,0,4
97927,97927,18,1,-6
97928,97928,15,2,-12
97929,97929,11,2,-8
97930,97930,16,0,5
97931,97931,12,0,9
97932,97932,19,0,2
97933,97933,10,0,11
97934,97934,16,0,5
97935,97935,19,0,2
97936,97936,11,0,10
97937,97937,13,1,-1
97938,97938,12,1,0
97939,97939,11,0,10
97940,97940,13,0,8
97941,97941,13,0,8
97942,97942,15,1,-3
97943,97943,11,0,10
97944,97944,20,0,1
97945,97945,16,0,5
97946,97946,14,0,7
97947,97947,14,0,7
97948,97948,18,1,-6
97949,97949,20,0,1
97950,97950,13,0,8
97951,97951,11,0,10
97952,97952,14,0,7
97953,97953,13,0,8
97954,97954,16,1,-4
97955,97955,18,0,3
97956,97956,13,1,-1
97957,97957,15,0,6
97958,97958,12,0,9
97959,97959,13,1,-1
97960,97960,15,0,6
97961,97961,16,0,5
97962,97962,8,0,13
97963,97963,12,0,9
97964,97964,15,0,6
97965,97965,16,0,5
97966,97966,15,1,-3
97967,97967,16,0,5
97968,97968,17,1,-5
97969,97969,27,2,-24
97970,97970,17,1,-5
97971,97971,15,0,6
97972,97972,10,0,11
97973,97973,11,0,10
97974,97974,18,1,-6
97975,97975,13,0,8
97976,97976,12,0,9
97977,97977,12,0,9
97978,97978,15,1,-3
97979,97979,16,1,-4
97980,97980,18,1,-6
97981,97981,13,0,8
97982,97982,9,0,12
97983,97983,15,0,6
97984,97984,18,2,-15
97985,97985,18,0,3
97986,97986,10,0,11
97987,97987,13,0,8
97988,97988,12,1,0
97989,97989,6,0,15
97990,97990,20,0,1
97991,97991,17,4,-32
97992,97992,16,0,5
97993,97993,17,0,4
97994,97994,16,1,-4
97995,97995,18,0,3
97996,97996,15,2,-12
97997,97997,16,0,5
97998,97998,16,0,5
97999,97999,22,0,-1
98000,98000,18,0,3
98001,98001,11,0,10
98002,98002,17,1,-5
98003,98003,15,0,6
98004,98004,13,1,-1
98005,98005,10,0,11
98006,98006,15,2,-12
98007,98007,18,0,3
98008,98008,19,0,2
